6R,5N,5P,5P,5Pm,4T,4Z;1,0,0,3,3,2,0;0.1,2.3,4.1,6.4,1.6,3.4,4.3
6R,5N,5P,5P,5Pm,4T,4L;1,0,2,0,0,3,2;0.1,2.3,1.6,4.1,5.5,2.5,4.3
6R,5N,5P,5P,5Pm,4T,4Lm;0,1,2,3,2,3,3;4.1,4.2,1.6,6.4,0.1,2.5,1.3
6R,5N,5P,5P,5Pm,4T,4O;2,0,1,1,0,2,0;1.6,3.5,0.1,2.2,5.5,4.1,5.0
6R,5N,5P,5P,5Pm,4T,4I;0,2,2,3,2,3,1;4.1,1.3,1.6,6.4,0.1,3.4,2.5
6R,5N,5P,5P,5Pm,4O,4I;0,0,2,3,2,0,1;4.1,1.3,1.6,6.4,3.3,0.1,2.5
6R,5N,5P,5Pm,5Pm,4T,4Z;0,2,3,2,3,2,0;4.1,1.3,6.4,0.1,1.6,3.4,4.3
6R,5N,5P,5Pm,5Pm,4T,4L;1,0,0,3,0,2,2;0.1,2.3,4.1,1.6,5.5,3.4,4.3
6R,5N,5P,5Pm,5Pm,4T,4Lm;0,1,3,2,3,2,3;4.1,4.2,6.4,0.1,1.6,3.4,1.3
6R,5N,5P,5Pm,5Pm,4Lm,4O;2,2,1,0,1,3,0;1.6,3.5,0.1,2.3,5.0,2.2,6.5
6R,5N,5Pm,5Pm,5Pm,4T,4L;0,2,2,3,0,2,2;4.1,1.3,0.1,1.6,5.5,3.4,4.3
6R,5Nm,5W,5Pm,5Pm,4Z,4O;3,1,0,3,1,1,0;5.5,3.3,3.5,1.6,5.0,1.3,0.1
6R,5Nm,5Lm,5P,5P,4L,4O;0,2,0,2,3,0,0;4.1,1.3,2.5,1.6,6.4,2.2,0.1
6R,5Nm,5Zm,5P,5Pm,4L,4O;0,2,1,3,3,0,0;4.1,1.3,3.5,6.4,1.6,2.2,0.1
6R,5Nm,5P,5P,5P,4T,4I;3,2,1,2,0,3,1;5.5,2.3,0.1,1.6,4.1,2.5,2.2
6R,5Nm,5P,5P,5P,4L,4I;0,0,1,2,3,0,1;4.1,2.3,0.1,1.6,6.4,2.2,2.5
6R,5Nm,5P,5P,5Pm,4T,4Lm;3,2,1,2,1,3,3;5.5,2.3,0.1,1.6,5.0,2.5,2.2
6R,5Nm,5P,5P,5Pm,4T,4I;3,2,1,0,3,2,1;5.5,2.3,0.1,4.1,1.6,3.4,2.2
6R,5Nm,5P,5P,5Pm,4Z,4O;2,1,0,3,1,1,0;1.6,3.3,3.5,6.4,5.0,1.3,0.1
6R,5Nm,5P,5P,5Pm,4L,4Lm;0,0,1,3,3,0,1;4.1,2.3,0.1,6.4,1.6,2.2,3.5
6R,5Nm,5P,5Pm,5Pm,4T,4Lm;3,2,1,3,1,2,3;5.5,2.3,0.1,1.6,5.0,3.4,2.2
6R,5W,5W,5P,5Pm,4Z,4O;3,0,0,0,3,1,0;5.5,3.3,3.5,4.1,1.6,1.3,0.1
6R,5W,5P,5P,5P,4T,4Lm;0,3,1,2,3,3,1;4.1,3.3,0.1,1.6,6.4,2.5,2.2
6R,5W,5P,5P,5P,4Z,4O;2,0,0,0,3,1,0;1.6,3.3,3.5,4.1,6.4,1.3,0.1
6R,5W,5P,5P,5Pm,4T,4Z;1,2,2,3,1,3,0;0.1,2.3,1.6,6.4,5.0,2.5,4.3
6R,5W,5P,5P,5Pm,4T,4Lm;0,3,1,3,3,2,1;4.1,3.3,0.1,6.4,1.6,3.4,2.2
6R,5W,5P,5P,5Pm,4T,4O;3,0,1,1,3,2,0;5.5,3.5,0.1,2.2,1.6,4.1,5.0
6R,5W,5P,5P,5Pm,4T,4I;1,2,2,3,1,3,1;0.1,2.3,1.6,6.4,5.0,3.4,2.5
6R,5W,5P,5Pm,5Pm,4T,4Z;1,2,3,3,1,2,0;0.1,2.3,6.4,1.6,5.0,3.4,4.3
6R,5W,5P,5Pm,5Pm,4T,4L;1,2,2,1,0,3,2;0.1,2.3,1.6,5.0,5.5,2.5,4.3
6R,5W,5P,5Pm,5Pm,4T,4Lm;1,2,3,3,1,3,1;0.1,2.3,6.4,1.6,5.0,3.4,3.5
6R,5W,5Pm,5Pm,5Pm,4T,4L;1,2,3,1,0,2,2;0.1,2.3,1.6,5.0,5.5,3.4,4.3
6R,5Lm,5V,5P,5P,4L,4O;0,0,0,2,3,0,0;4.1,2.5,2.2,1.6,6.4,1.3,0.1
6R,5Lm,5V,5P,5Pm,4Z,4O;2,3,2,3,1,1,0;1.6,4.1,3.3,6.4,5.0,1.3,0.1
6R,5Lm,5C,5P,5P,4T,4O;0,0,2,2,3,3,0;4.1,2.5,3.2,1.6,6.4,1.3,0.1
6R,5Lm,5P,5P,5P,4T,4Zm;3,2,1,2,0,3,1;5.5,2.2,0.1,1.6,4.1,2.5,3.3
6R,5Lm,5P,5P,5P,4T,4L;3,2,1,2,0,2,3;5.5,2.2,0.1,1.6,4.1,4.3,2.5
6R,5Lm,5P,5P,5P,4Z,4Lm;0,0,1,2,3,0,0;4.1,2.5,0.1,1.6,6.4,2.2,3.2
6R,5Lm,5P,5P,5P,4Zm,4L;0,0,1,2,3,1,0;4.1,2.5,0.1,1.6,6.4,2.3,2.2
6R,5Lm,5P,5P,5P,4L,4O;2,2,1,0,3,1,0;1.6,2.2,0.1,4.1,6.4,3.3,4.4
6R,5Lm,5P,5P,5P,4Lm,4O;2,2,1,0,3,3,0;1.6,2.2,0.1,4.1,6.4,3.5,3.3
6R,5Lm,5P,5P,5Pm,4T,4Zm;3,2,1,0,3,2,1;5.5,2.2,0.1,4.1,1.6,3.4,3.3
6R,5Lm,5P,5P,5Pm,4T,4O;3,3,0,2,1,3,0;5.5,4.1,1.3,1.6,5.0,2.5,0.1
6R,5Lm,5P,5P,5Pm,4T,4I;3,1,1,0,3,2,1;5.5,2.3,0.1,4.1,1.6,4.3,2.2
6R,5Lm,5P,5P,5Pm,4Z,4O;0,0,2,3,3,1,0;4.1,2.5,1.6,6.4,3.3,1.3,0.1
6R,5Lm,5P,5P,5Pm,4L,4Lm;0,0,2,3,2,0,0;4.1,2.5,1.6,6.4,0.1,1.3,3.2
6R,5Lm,5P,5P,5Pm,4L,4O;0,1,1,3,3,0,0;4.1,2.3,0.1,6.4,1.6,2.2,4.4
6R,5Lm,5P,5Pm,5Pm,4T,4Lm;3,1,1,3,1,2,3;5.5,2.3,0.1,1.6,5.0,4.3,2.2
6R,5Lm,5P,5Pm,5Pm,4T,4O;3,3,0,3,1,2,0;5.5,4.1,1.3,1.6,5.0,3.4,0.1
6R,5Lm,5P,5Pm,5Pm,4L,4Lm;0,1,1,3,0,0,1;4.1,2.3,0.1,1.6,5.5,2.2,4.4
6R,5Lm,5Pm,5Pm,5Pm,4T,4Lm;3,3,2,3,1,2,3;5.5,4.1,0.1,1.6,5.0,3.4,1.3
6R,5L,5C,5P,5P,4O,4I;2,0,1,0,3,0,1;1.6,1.3,3.4,4.1,6.4,0.1,2.2
6R,5L,5C,5P,5Pm,4T,4O;2,0,1,3,2,3,0;1.6,1.3,3.4,6.4,0.1,3.2,5.0
6R,5L,5C,5P,5Pm,4Lm,4O;2,0,1,3,1,3,0;1.6,1.3,3.4,6.4,5.0,2.2,0.1
6R,5L,5P,5P,5Pm,4Lm,4O;2,3,0,3,1,3,0;1.6,3.4,1.3,6.4,5.0,3.5,0.1
6R,5L,5P,5Pm,5Pm,4Lm,4Lm;2,3,3,2,1,3,3;1.6,3.4,6.4,0.1,5.0,1.3,3.5
6R,5V,5Zm,5P,5Pm,4L,4O;0,0,1,3,3,0,0;4.1,2.2,3.5,6.4,1.6,1.3,0.1
6R,5V,5C,5P,5P,4Z,4O;2,2,0,0,3,1,0;1.6,3.3,4.2,4.1,6.4,1.3,0.1
6R,5V,5P,5P,5P,4O,4I;2,0,0,3,3,0,1;1.6,1.3,4.1,4.3,6.4,0.1,2.2
6R,5V,5P,5P,5Pm,4T,4O;0,2,0,2,0,3,0;4.1,4.2,1.3,1.6,5.5,2.5,0.1
6R,5V,5P,5P,5Pm,4Lm,4O;2,0,3,3,1,3,0;1.6,1.3,4.3,6.4,5.0,2.2,0.1
6R,5V,5P,5Pm,5Pm,4T,4Lm;0,2,2,2,0,3,3;4.1,4.2,1.6,0.1,5.5,2.5,1.3
6R,5V,5P,5Pm,5Pm,4T,4O;0,2,0,3,0,2,0;4.1,4.2,1.3,1.6,5.5,3.4,0.1
6R,5V,5Pm,5Pm,5Pm,4T,4Lm;0,2,2,3,0,2,3;4.1,4.2,0.1,1.6,5.5,3.4,1.3
6R,5Zm,5C,5P,5Pm,4T,4O;0,1,2,3,3,3,0;4.1,3.5,3.2,6.4,1.6,1.3,0.1
6R,5Zm,5P,5P,5P,4Z,4I;0,2,1,2,3,0,1;4.1,3.2,0.1,1.6,6.4,2.2,2.5
6R,5Zm,5P,5P,5Pm,4T,4Zm;3,1,1,2,1,3,1;5.5,2.2,0.1,1.6,5.0,2.5,3.3
6R,5Zm,5P,5P,5Pm,4T,4L;3,1,1,2,1,2,3;5.5,2.2,0.1,1.6,5.0,4.3,2.5
6R,5Zm,5P,5P,5Pm,4Z,4Lm;0,1,1,3,3,0,0;4.1,3.5,0.1,6.4,1.6,2.2,3.2
6R,5Zm,5P,5P,5Pm,4Zm,4L;0,1,1,3,3,1,0;4.1,3.5,0.1,6.4,1.6,2.3,2.2
6R,5Zm,5P,5P,5Pm,4L,4O;2,1,1,3,1,1,0;1.6,2.2,0.1,6.4,5.0,3.3,4.4
6R,5Zm,5P,5P,5Pm,4L,4I;0,2,2,3,2,0,1;4.1,3.2,1.6,6.4,0.1,1.3,2.5
6R,5Zm,5P,5P,5Pm,4Lm,4O;2,1,1,3,1,3,0;1.6,2.2,0.1,6.4,5.0,3.5,3.3
6R,5Zm,5P,5Pm,5Pm,4T,4Zm;3,1,1,3,1,2,1;5.5,2.2,0.1,1.6,5.0,3.4,3.3
6R,5Zm,5P,5Pm,5Pm,4T,4O;1,1,3,3,0,3,0;0.1,3.5,6.4,1.6,2.3,3.2,5.0
6R,5Zm,5P,5Pm,5Pm,4T,4I;3,1,1,3,1,2,2;5.5,2.2,0.1,1.6,5.0,4.3,3.3
6R,5Zm,5P,5Pm,5Pm,4Z,4O;0,1,3,3,3,1,0;4.1,3.5,6.4,1.6,3.3,1.3,0.1
6R,5Zm,5P,5Pm,5Pm,4L,4Lm;0,1,3,2,3,0,0;4.1,3.5,6.4,0.1,1.6,1.3,3.2
6R,5Z,5C,5P,5P,4T,4O;2,1,1,1,3,3,0;1.6,2.2,3.4,0.1,6.4,3.2,5.0
6R,5Z,5P,5P,5P,4Lm,4O;2,2,0,0,3,3,0;1.6,3.4,1.3,4.1,6.4,3.5,0.1
6R,5Z,5P,5P,5Pm,4Lm,4Lm;2,2,0,3,2,3,3;1.6,3.4,4.1,6.4,0.1,1.3,3.5
6R,5C,5P,5P,5P,4T,4O;3,0,0,2,0,3,0;5.5,4.2,1.3,1.6,4.1,2.5,0.1
6R,5C,5P,5P,5P,4T,4I;3,2,1,2,0,2,1;5.5,2.3,0.1,1.6,4.1,4.3,2.2
6R,5C,5P,5P,5P,4L,4O;0,2,1,2,3,0,0;4.1,2.3,0.1,1.6,6.4,2.2,4.4
6R,5C,5P,5P,5P,4L,4I;2,1,1,0,3,0,1;1.6,3.4,0.1,4.1,6.4,2.3,2.2
6R,5C,5P,5P,5Pm,4T,4Lm;3,2,1,2,1,2,3;5.5,2.3,0.1,1.6,5.0,4.3,2.2
6R,5C,5P,5P,5Pm,4T,4O;3,0,0,0,3,2,0;5.5,4.2,1.3,4.1,1.6,3.4,0.1
6R,5C,5P,5P,5Pm,4L,4Lm;0,2,1,2,0,0,1;4.1,2.3,0.1,1.6,5.5,2.2,4.4
6R,5C,5P,5P,5Pm,4O,4I;2,1,0,3,1,0,2;1.6,3.4,1.3,6.4,5.0,0.1,4.1
6R,5C,5P,5Pm,5Pm,4T,4Lm;3,0,0,2,3,2,3;5.5,4.2,4.1,0.1,1.6,3.4,1.3
6R,5C,5P,5Pm,5Pm,4Lm,4I;2,1,3,2,1,3,2;1.6,3.4,6.4,0.1,5.0,1.3,4.1
6R,5P,5P,5P,5P,4T,4Z;0,1,2,2,3,3,0;4.1,0.1,1.6,2.2,6.4,2.5,4.3
6R,5P,5P,5P,5P,4T,4O;2,1,1,0,3,2,0;1.6,0.1,2.2,3.5,6.4,4.1,5.0
6R,5P,5P,5P,5P,4T,4I;0,1,2,2,3,3,1;4.1,0.1,1.6,2.2,6.4,3.4,2.5
6R,5P,5P,5P,5P,4L,4Lm;2,1,1,0,3,1,3;1.6,0.1,2.2,4.1,6.4,4.2,3.5
6R,5P,5P,5P,5P,4Lm,4I;2,1,0,3,3,0,1;1.6,0.1,4.1,4.3,6.4,2.3,2.2
6R,5P,5P,5P,5Pm,4T,4Z;0,1,2,3,3,2,0;4.1,0.1,2.2,6.4,1.6,3.4,4.3
6R,5P,5P,5P,5Pm,4T,4L;0,1,2,2,0,3,2;4.1,0.1,1.6,2.2,5.5,2.5,4.3
6R,5P,5P,5P,5Pm,4T,4Lm;0,1,2,3,3,3,1;4.1,0.1,2.2,6.4,1.6,3.4,3.5
6R,5P,5P,5P,5Pm,4Lm,4Lm;2,1,3,3,1,3,0;1.6,0.1,4.3,6.4,5.0,2.2,2.3
6R,5P,5P,5P,5Pm,4Lm,4I;2,1,0,3,0,3,1;1.6,0.1,4.1,6.4,2.3,3.5,2.2
6R,5P,5P,5Pm,5Pm,4T,4L;0,1,2,3,0,2,2;4.1,0.1,2.2,1.6,5.5,3.4,4.3
6R,5P,5P,5Pm,5Pm,4Lm,4Lm;2,1,3,0,1,3,3;1.6,0.1,6.4,2.3,5.0,2.2,3.5
6R,4T,4T,4T,4T,4O,4O,4O;1,0,1,2,1,0,0,0;0.1,2.3,2.5,4.1,4.4,1.6,5.0,6.5
6R,4T,4T,4Z,4Z,4O,4O,4O;2,2,2,1,1,0,0,0;1.6,3.3,4.1,1.3,4.5,0.1,5.0,6.5
6R,4T,4T,4Z,4Zm,4O,4O,4O;2,3,3,1,0,0,0,0;1.6,1.3,3.2,4.5,3.4,0.1,5.0,6.5
6R,4T,4T,4Z,4L,4O,4O,4O;3,1,2,1,2,0,0,0;5.5,2.5,4.1,1.3,3.3,0.1,1.6,5.0
6R,4T,4T,4Z,4Lm,4O,4O,4O;2,2,1,1,2,0,0,0;1.6,4.1,4.4,1.3,3.3,0.1,5.0,6.5
6R,4T,4T,4L,4L,4O,4O,4O;2,3,3,2,2,0,0,0;1.6,1.3,3.2,3.4,4.3,0.1,5.0,6.5
6T,6Y,5P,5P,4Z,4O,4O;3,0,0,3,1,0,0;2.5,3.3,4.1,6.4,1.3,0.1,1.6
6T,5Fm,5Lm,5P,5P,4O,4O;2,1,0,2,3,0,0;3.2,1.3,2.5,1.6,6.4,0.1,5.0
6T,5Fm,5Zm,5P,5Pm,4O,4O;2,1,1,3,3,0,0;3.2,1.3,3.5,6.4,1.6,0.1,5.0
6T,5Ym,5Nm,5P,5P,4O,4O;1,0,0,1,3,0,0;2.2,2.5,2.3,0.1,6.4,1.6,5.0
6T,5Nm,5Lm,5P,5P,4O,4O;1,2,0,2,3,0,0;2.2,1.3,2.5,1.6,6.4,0.1,5.0
6T,5Nm,5Zm,5P,5Pm,4O,4O;1,2,1,3,3,0,0;2.2,1.3,3.5,6.4,1.6,0.1,5.0
6T,5Nm,5P,5P,5P,4O,4I;3,2,1,0,3,0,1;2.5,2.3,0.1,4.1,6.4,1.6,2.2
6T,5Nm,5P,5P,5Pm,4Lm,4O;3,2,1,3,1,3,0;2.5,2.3,0.1,6.4,5.0,2.2,1.6
6T,5Lm,5P,5P,5P,4Z,4O;2,0,1,2,3,0,0;3.2,2.5,0.1,1.6,6.4,2.2,5.0
6T,5Lm,5P,5P,5P,4Zm,4O;1,0,1,2,3,1,0;2.2,2.5,0.1,1.6,6.4,2.3,5.0
6T,5Lm,5P,5P,5Pm,4L,4O;2,0,2,3,2,0,0;3.2,2.5,1.6,6.4,0.1,1.3,5.0
6T,5Lm,5P,5P,5Pm,4O,4O;3,3,0,3,1,0,0;2.5,4.1,1.3,6.4,5.0,0.1,1.6
6T,5Lm,5P,5Pm,5Pm,4Lm,4O;3,3,3,2,1,3,0;2.5,4.1,6.4,0.1,5.0,1.3,1.6
6T,5Zm,5P,5P,5Pm,4Z,4O;2,1,1,3,3,0,0;3.2,3.5,0.1,6.4,1.6,2.2,5.0
6T,5Zm,5P,5P,5Pm,4Zm,4O;1,1,1,3,3,1,0;2.2,3.5,0.1,6.4,1.6,2.3,5.0
6T,5Zm,5P,5Pm,5Pm,4L,4O;2,1,3,2,3,0,0;3.2,3.5,6.4,0.1,1.6,1.3,5.0
6T,5C,5P,5P,5P,4O,4O;3,0,0,0,3,0,0;2.5,4.2,1.3,4.1,6.4,0.1,1.6
6T,5C,5P,5P,5Pm,4Lm,4O;3,0,0,3,2,3,0;2.5,4.2,4.1,6.4,0.1,1.3,1.6
6T,4T,4T,4Z,4O,4O,4O,4O;0,2,1,1,0,0,0,0;2.5,4.1,4.4,1.3,0.1,1.6,5.0,6.5
6T,4T,4T,4L,4O,4O,4O,4O;3,3,3,2,0,0,0,0;2.5,1.3,3.2,4.3,0.1,1.6,5.0,6.5
6Y,5T,5P,5P,5Pm,4Z,4O;0,2,0,3,3,1,0;3.3,3.4,4.1,6.4,1.6,1.3,0.1
6Y,5Y,5P,5P,5P,4Z,4O;0,0,2,0,3,1,0;3.3,2.5,1.6,4.1,6.4,1.3,0.1
6Zm,5Ym,5Ym,5P,5P,4O,4O;1,2,0,1,3,0,0;2.3,2.2,2.5,0.1,6.4,1.6,5.0
6Zm,5Ym,5P,5P,5P,4O,4I;1,0,1,0,3,0,1;2.3,2.5,0.1,4.1,6.4,1.6,2.2
6Zm,5Ym,5P,5P,5Pm,4Lm,4O;1,0,1,3,1,3,0;2.3,2.5,0.1,6.4,5.0,2.2,1.6
6Zm,5P,5P,5P,5P,4I,4I;1,1,2,0,3,1,1;2.3,0.1,1.6,4.1,6.4,2.2,2.5
6Zm,5P,5P,5P,5Pm,4Lm,4I;1,1,2,3,1,3,1;2.3,0.1,1.6,6.4,5.0,2.2,2.5
6Zm,5P,5P,5Pm,5Pm,4Lm,4Lm;1,1,3,3,1,3,1;2.3,0.1,6.4,1.6,5.0,2.2,3.5
5Fm,5Fm,4T,4T,4O,4O,4O,4O;1,3,1,3,0,0,0,0;1.3,4.3,2.5,3.2,0.1,1.6,5.0,6.5
5Fm,5Fm,4Z,4Z,4O,4O,4O,4O;2,0,1,1,0,0,0,0;2.5,3.3,1.3,4.5,0.1,1.6,5.0,6.5
5Fm,5T,5Lm,5P,5P,5P,4O;1,1,0,2,0,3,0;1.3,3.2,2.5,1.6,4.1,6.4,0.1
5Fm,5T,5Zm,5P,5P,5Pm,4O;1,1,1,0,3,3,0;1.3,3.2,3.5,4.1,6.4,1.6,0.1
5Fm,5X,4T,4T,4O,4O,4O,4O;3,0,3,3,0,0,0,0;4.3,2.5,1.3,3.2,0.1,1.6,5.0,6.5
5Fm,5X,4T,4Z,4O,4O,4O,4O;2,0,3,1,0,0,0,0;2.5,3.2,1.3,4.5,0.1,1.6,5.0,6.5
5Fm,5Y,4T,4Z,4O,4O,4O,4O;2,0,3,1,0,0,0,0;2.5,1.3,3.2,4.5,0.1,1.6,5.0,6.5
5Fm,5Ym,5Lm,5P,5P,5Pm,4O;1,3,0,2,3,1,0;1.3,3.2,2.5,1.6,6.4,5.0,0.1
5Fm,5Ym,5Zm,5P,5Pm,5Pm,4O;1,3,1,3,3,1,0;1.3,3.2,3.5,6.4,1.6,5.0,0.1
5Fm,5Ym,4T,4L,4O,4O,4O,4O;1,0,3,2,0,0,0,0;1.3,2.5,3.2,4.3,0.1,1.6,5.0,6.5
5Fm,5Ym,4Z,4O,4O,4O,4O,4I;0,0,1,0,0,0,0,1;3.3,2.5,1.3,0.1,1.6,5.0,6.5,3.4
5Fm,5P,4T,4T,4T,4O,4O,4O;3,2,3,3,3,0,0,0;4.3,1.6,1.3,2.5,3.2,0.1,5.0,6.5
5Fm,5P,4T,4T,4Z,4O,4O,4O;2,0,3,1,1,0,0,0;2.5,4.1,1.3,3.2,4.5,0.1,1.6,6.5
5Fm,5P,4T,4Z,4Z,4O,4O,4O;0,2,2,1,1,0,0,0;2.5,1.6,4.1,1.3,4.5,0.1,5.0,6.5
5Fm,5P,4T,4Z,4L,4O,4O,4O;2,1,3,1,2,0,0,0;2.5,0.1,3.2,4.5,2.2,1.6,5.0,6.5
5Fm,5P,4T,4Z,4O,4O,4O,4O;2,0,2,1,0,0,0,0;2.5,1.3,4.1,4.5,0.1,1.6,5.0,6.5
5Fm,5P,4T,4L,4O,4O,4O,4I;1,2,3,2,0,0,0,1;1.3,1.6,3.2,4.3,0.1,5.0,6.5,2.5
5Fm,5P,4Z,4Z,4Z,4O,4O,4O;0,2,1,1,1,0,0,0;3.3,1.6,1.3,2.5,4.5,0.1,5.0,6.5
5Fm,5P,4Z,4O,4O,4O,4I,4I;0,2,1,0,0,0,1,1;3.3,1.6,1.3,0.1,5.0,6.5,2.5,3.4
5Fm,5Pm,4T,4T,4T,4O,4O,4O;3,3,3,3,2,0,0,0;4.3,1.6,1.3,3.2,3.4,0.1,5.0,6.5
5Fm,5Pm,4T,4T,4Z,4O,4O,4O;0,3,2,1,1,0,0,0;3.3,1.6,3.4,4.4,1.3,0.1,5.0,6.5
5Fm,5Pm,4T,4T,4L,4O,4O,4O;3,2,1,3,0,0,0,0;4.3,0.1,2.5,3.2,1.3,1.6,5.0,6.5
5Fm,5Pm,4T,4Z,4Lm,4O,4O,4O;2,2,2,1,3,0,0,0;2.5,0.1,4.1,4.5,1.3,1.6,5.0,6.5
5Fm,5Pm,4T,4Z,4O,4O,4O,4I;2,2,3,1,0,0,0,1;2.5,0.1,3.2,4.5,1.6,5.0,6.5,1.3
5Fm,5Pm,4T,4L,4Lm,4O,4O,4O;1,3,3,2,1,0,0,0;1.3,1.6,3.2,4.3,3.5,0.1,5.0,6.5
5Fm,5Pm,4Z,4Z,4L,4O,4O,4O;0,3,1,1,1,0,0,0;3.3,1.6,1.3,4.5,3.4,0.1,5.0,6.5
5Fm,5Pm,4Z,4Lm,4O,4O,4O,4I;0,3,1,1,0,0,0,1;3.3,1.6,1.3,3.5,0.1,5.0,6.5,3.4
5T,5Y,5Lm,5P,5P,5Pm,4O;2,1,2,1,0,0,0;4.3,2.5,2.2,0.1,4.1,5.5,1.6
5T,5Y,5Zm,5P,5Pm,5Pm,4O;2,1,1,1,1,0,0;4.3,2.5,2.2,0.1,5.0,5.5,1.6
5T,5Ym,5Nm,5P,5P,5Pm,4O;0,0,0,1,3,1,0;2.2,2.5,2.3,0.1,6.4,5.0,1.6
5T,5Ym,5Lm,5P,5Pm,5Pm,4O;0,0,3,3,2,1,0;1.3,2.5,4.1,6.4,0.1,5.0,1.6
5T,5Ym,5C,5P,5P,5Pm,4O;0,0,0,0,3,2,0;1.3,2.5,4.2,4.1,6.4,0.1,1.6
5T,5Nm,5Lm,5P,5P,5Pm,4O;0,2,0,2,3,1,0;2.2,1.3,2.5,1.6,6.4,5.0,0.1
5T,5Nm,5Zm,5P,5Pm,5Pm,4O;0,2,1,3,3,1,0;2.2,1.3,3.5,6.4,1.6,5.0,0.1
5T,5Nm,5P,5P,5P,5Pm,4I;0,0,1,2,3,1,1;2.2,2.3,0.1,1.6,6.4,5.0,2.5
5T,5Nm,5P,5P,5Pm,5Pm,4Lm;2,2,1,3,3,1,3;3.4,2.3,0.1,6.4,1.6,5.0,2.2
5T,5Lm,5P,5P,5P,5P,4Z;1,0,1,2,0,3,0;3.2,2.5,0.1,1.6,4.1,6.4,2.2
5T,5Lm,5P,5P,5P,5Pm,4Zm;0,0,1,2,3,1,1;2.2,2.5,0.1,1.6,6.4,5.0,2.3
5T,5Lm,5P,5P,5P,5Pm,4L;1,0,2,0,3,2,0;3.2,2.5,1.6,4.1,6.4,0.1,1.3
5T,5Lm,5P,5P,5Pm,5Pm,4O;2,3,0,3,3,1,0;3.4,4.1,1.3,6.4,1.6,5.0,0.1
5T,5Lm,5P,5P,5Pm,5Pm,4I;0,3,2,3,2,1,1;1.3,4.1,1.6,6.4,0.1,5.0,2.5
5T,5Lm,5P,5Pm,5Pm,5Pm,4Lm;2,3,3,2,3,1,3;3.4,4.1,6.4,0.1,1.6,5.0,1.3
5T,5Zm,5P,5P,5P,5Pm,4Z;1,1,1,0,3,3,0;3.2,3.5,0.1,4.1,6.4,1.6,2.2
5T,5Zm,5P,5P,5Pm,5Pm,4Zm;0,1,1,3,3,1,1;2.2,3.5,0.1,6.4,1.6,5.0,2.3
5T,5Zm,5P,5P,5Pm,5Pm,4L;1,1,0,3,2,3,0;3.2,3.5,4.1,6.4,0.1,1.6,1.3
5T,5Zm,5P,5Pm,5Pm,5Pm,4I;0,1,3,2,3,1,2;1.3,3.5,6.4,0.1,1.6,5.0,4.1
5T,5C,5P,5P,5P,5Pm,4O;2,0,0,0,3,3,0;3.4,4.2,1.3,4.1,6.4,1.6,0.1
5T,5C,5P,5P,5P,5Pm,4I;0,0,2,0,3,2,1;1.3,4.2,1.6,4.1,6.4,0.1,2.5
5T,5C,5P,5P,5Pm,5Pm,4Lm;2,0,0,3,2,3,3;3.4,4.2,4.1,6.4,0.1,1.6,1.3
5T,5P,4T,4T,4Z,4O,4O,4O;3,2,2,1,1,0,0,0;2.5,1.6,4.1,4.4,1.3,0.1,5.0,6.5
5T,5Pm,4T,4T,4T,4O,4O,4O;0,2,1,2,1,0,0,0;1.3,0.1,2.5,4.1,4.4,1.6,5.0,6.5
5T,5Pm,4T,4T,4L,4O,4O,4O;2,3,3,3,2,0,0,0;3.4,1.6,1.3,3.2,4.3,0.1,5.0,6.5
5X,5X,4T,4T,4O,4O,4O,4O;0,0,3,1,0,0,0,0;2.5,3.2,1.3,4.4,0.1,1.6,5.0,6.5
5X,5Y,4T,4T,4O,4O,4O,4O;0,2,3,1,0,0,0,0;3.2,3.4,1.3,2.5,0.1,1.6,5.0,6.5
5X,5Ym,4T,4O,4O,4O,4O,4I;0,0,3,0,0,0,0,1;3.2,2.5,1.3,0.1,1.6,5.0,6.5,3.4
5X,5Nm,5Lm,5P,5P,5Pm,4O;0,0,2,1,0,0,0;2.5,3.3,2.2,0.1,4.1,5.5,1.6
5X,5Nm,5Zm,5P,5Pm,5Pm,4O;0,0,1,1,1,0,0;2.5,3.3,2.2,0.1,5.0,5.5,1.6
5X,5W,5Lm,5P,5P,5P,4O;0,3,2,1,0,3,0;2.5,3.3,2.2,0.1,4.1,6.4,1.6
5X,5W,5Zm,5P,5P,5Pm,4O;0,3,1,1,3,1,0;2.5,3.3,2.2,0.1,6.4,5.0,1.6
5X,5P,4T,4T,4T,4O,4O,4O;0,2,3,3,1,0,0,0;3.2,1.6,1.3,2.5,4.4,0.1,5.0,6.5
5X,5P,4T,4T,4Z,4O,4O,4O;0,3,3,3,0,0,0,0;2.5,6.4,1.3,3.2,4.3,0.1,1.6,5.0
5X,5P,4T,4T,4L,4O,4O,4O;0,3,3,1,0,0,0,0;3.2,6.4,1.3,2.5,3.4,0.1,1.6,5.0
5X,5P,4T,4T,4O,4O,4O,4O;0,0,2,1,0,0,0,0;2.5,1.3,4.1,4.4,0.1,1.6,5.0,6.5
5X,5P,4T,4Z,4Z,4O,4O,4O;0,2,3,1,1,0,0,0;3.2,1.6,1.3,2.5,4.5,0.1,5.0,6.5
5X,5P,4T,4O,4O,4O,4I,4I;0,2,3,0,0,0,1,1;3.2,1.6,1.3,0.1,5.0,6.5,2.5,3.4
