6Z,6Z,5I,5P,4T,4I,4I,4I;1,1,1,1,2,1,1,1;0.7,4.1,1.2,6.5,0.0,1.3,2.5,3.4
6Z,6Z,5I,5Pm,4T,4T,4T,4I;1,1,1,0,2,3,0,1;0.7,4.1,1.2,4.4,0.0,2.5,6.6,1.3
6Z,6Z,5I,5Pm,4T,4T,4O,4I;1,0,1,0,2,3,0,1;4.1,6.4,1.2,3.4,0.0,0.7,2.5,1.3
6Z,6Z,5P,5P,4T,4T,4T,4T;1,1,3,1,3,3,1,1;0.7,4.1,0.0,6.5,1.3,2.5,3.2,4.4
6Z,6Z,5P,5P,4T,4T,4T,4Z;1,1,2,1,2,3,1,1;0.7,4.1,1.2,6.5,0.0,2.5,4.4,3.3
6Z,6Z,5P,5P,4T,4T,4T,4L;1,0,3,2,3,3,1,0;4.1,6.4,0.0,2.5,0.7,1.3,3.2,3.4
6Z,6Z,5P,5P,4T,4T,4T,4O;1,1,2,1,2,3,1,0;0.7,4.1,3.2,6.5,0.0,2.5,4.4,1.2
6Z,6Z,5P,5P,4T,4T,4T,4I;0,1,2,1,3,1,1,1;0.0,4.1,2.5,6.5,0.7,2.3,4.4,2.2
6Z,6Z,5P,5P,4T,4T,4Z,4Z;1,1,2,0,2,0,1,1;0.7,4.1,1.2,4.5,0.0,6.6,2.5,3.3
6Z,6Z,5P,5P,4T,4T,4Z,4L;1,0,2,2,2,3,1,0;4.1,6.4,1.2,2.5,0.0,0.7,3.3,3.4
6Z,6Z,5P,5P,4T,4T,4Z,4O;1,0,0,2,2,0,1,0;4.1,6.4,0.7,1.2,0.0,2.5,3.3,4.4
6Z,6Z,5P,5P,4T,4T,4L,4L;1,1,2,0,2,0,3,1;0.7,4.1,1.2,4.5,0.0,6.6,2.5,4.2
6Z,6Z,5P,5P,4T,4T,4L,4O;1,0,2,2,2,2,3,0;0.7,6.4,1.2,5.0,0.0,4.1,2.5,4.4
6Z,6Z,5P,5P,4T,4T,4L,4I;1,0,2,2,2,2,2,1;0.7,6.4,1.2,5.0,0.0,4.1,3.3,2.5
6Z,6Z,5P,5P,4T,4T,4Lm,4O;1,0,0,3,2,0,1,0;4.1,6.4,0.7,4.3,0.0,2.5,3.2,1.2
6Z,6Z,5P,5P,4T,4T,4O,4O;1,0,0,2,2,0,0,0;4.1,6.4,0.7,3.2,0.0,2.5,1.2,4.4
6Z,6Z,5P,5P,4T,4T,4O,4I;0,1,2,1,3,1,0,1;0.0,4.1,4.4,6.5,0.7,2.3,2.5,2.2
6Z,6Z,5P,5P,4T,4T,4I,4I;1,1,3,1,3,1,1,1;0.7,4.1,0.0,6.5,1.3,3.2,2.5,3.4
6Z,6Z,5P,5P,4T,4Z,4Z,4Z;1,1,2,1,2,1,1,1;0.7,4.1,1.2,6.5,0.0,2.5,3.3,4.5
6Z,6Z,5P,5P,4T,4Z,4Z,4L;1,0,3,2,3,1,1,0;4.1,6.4,0.0,2.5,0.7,1.3,3.3,3.4
6Z,6Z,5P,5P,4T,4Z,4Z,4O;1,1,2,1,2,1,1,0;0.7,4.1,3.2,6.5,0.0,2.5,4.5,1.2
6Z,6Z,5P,5P,4T,4Z,4L,4L;1,1,2,1,2,1,3,1;0.7,4.1,1.2,6.5,0.0,4.5,2.5,4.2
6Z,6Z,5P,5P,4T,4Z,4L,4O;1,0,3,2,2,1,3,0;0.7,6.4,0.0,5.0,4.1,1.3,2.5,4.4
6Z,6Z,5P,5P,4T,4Z,4L,4I;1,0,3,2,2,1,2,1;0.7,6.4,0.0,5.0,4.1,1.3,3.3,2.5
6Z,6Z,5P,5P,4T,4Z,4I,4I;1,1,2,1,2,1,1,1;0.7,4.1,1.2,6.5,0.0,3.3,2.5,3.4
6Z,6Z,5P,5P,4T,4L,4O,4I;1,0,3,3,3,0,0,1;4.1,6.4,0.0,4.3,0.7,1.3,2.5,2.2
6Z,6Z,5P,5P,4T,4L,4I,4I;1,0,3,2,3,0,1,1;4.1,6.4,0.0,2.5,0.7,3.4,1.3,2.2
6Z,6Z,5P,5P,4T,4O,4I,4I;1,1,2,1,2,0,1,1;0.7,4.1,3.2,6.5,0.0,1.2,2.5,3.4
6Z,6Z,5P,5P,4Z,4Z,4Z,4Z;1,1,3,1,1,1,1,1;0.7,4.1,0.0,6.5,1.3,2.5,3.3,4.5
6Z,6Z,5P,5P,4Z,4Z,4L,4L;1,1,3,1,1,1,3,1;0.7,4.1,0.0,6.5,1.3,4.5,2.5,4.2
6Z,6Z,5P,5P,4Z,4Z,4I,4I;1,1,3,1,1,1,1,1;0.7,4.1,0.0,6.5,1.3,3.3,2.5,3.4
6Z,6Z,5P,5P,4L,4L,4I,4I;1,1,3,1,0,2,1,1;0.7,4.1,0.0,6.5,1.3,4.3,2.2,2.5
6Z,6Z,5P,5P,4I,4I,4I,4I;1,1,3,1,1,1,1,1;0.7,4.1,0.0,6.5,1.3,2.2,2.5,3.4
6Z,6Z,5P,5Pm,4T,4T,4T,4T;1,1,1,2,2,3,1,1;0.7,4.1,6.5,1.2,0.0,2.5,3.2,4.4
6Z,6Z,5P,5Pm,4T,4T,4T,4Z;1,0,2,2,2,3,3,0;0.7,6.4,5.0,1.2,0.0,2.5,3.2,4.3
6Z,6Z,5P,5Pm,4T,4T,4T,4L;1,0,2,2,2,3,1,0;4.1,6.4,2.5,1.2,0.0,0.7,3.2,3.4
6Z,6Z,5P,5Pm,4T,4T,4T,4O;1,1,2,0,2,3,0,0;0.7,4.1,3.2,4.4,0.0,2.5,6.6,1.2
6Z,6Z,5P,5Pm,4T,4T,4T,4I;1,0,2,2,2,3,3,1;0.7,6.4,5.0,1.2,0.0,3.2,3.4,2.5
6Z,6Z,5P,5Pm,4T,4T,4Z,4Z;1,1,1,2,2,1,1,1;0.7,4.1,6.5,1.2,0.0,3.2,2.5,4.5
6Z,6Z,5P,5Pm,4T,4T,4Z,4O;1,0,2,0,2,3,1,0;4.1,6.4,1.2,3.4,0.0,0.7,3.3,2.5
6Z,6Z,5P,5Pm,4T,4T,4L,4O;1,0,2,1,2,1,3,0;0.7,6.4,1.2,4.1,0.0,5.0,2.5,4.4
6Z,6Z,5P,5Pm,4T,4T,4L,4I;1,0,3,3,2,3,2,1;4.1,6.4,4.3,2.5,0.0,0.7,1.2,2.2
6Z,6Z,5P,5Pm,4T,4T,4Lm,4O;1,0,3,3,2,3,1,0;4.1,6.4,4.3,2.5,0.0,0.7,3.2,1.2
6Z,6Z,5P,5Pm,4T,4T,4O,4O;1,0,2,0,2,3,0,0;4.1,6.4,3.2,3.4,0.0,0.7,1.2,2.5
6Z,6Z,5P,5Pm,4T,4T,4O,4I;1,0,2,2,2,3,0,1;0.7,6.4,5.0,3.3,0.0,3.2,1.2,2.5
6Z,6Z,5P,5Pm,4T,4T,4I,4I;1,1,1,2,2,1,1,1;0.7,4.1,6.5,1.2,0.0,3.2,2.5,3.4
6Z,6Z,5P,5Pm,4T,4Z,4Z,4O;1,0,3,0,3,1,1,0;4.1,6.4,0.0,3.4,0.7,1.3,3.3,2.5
6Z,6Z,5P,5Pm,4T,4Z,4L,4O;0,1,1,3,3,1,1,0;0.0,4.1,6.5,2.5,0.7,4.5,4.2,2.2
6Z,6Z,5P,5Pm,4T,4Z,4L,4I;0,1,1,3,3,1,0,1;0.0,4.1,6.5,2.5,0.7,4.5,2.3,2.2
6Z,6Z,5P,5Pm,4T,4Z,4O,4I;0,1,1,0,3,1,0,1;0.0,4.1,6.5,2.3,0.7,4.5,2.5,2.2
6Z,6Z,5P,5Pm,4T,4O,4I,4I;1,0,3,0,3,0,1,1;4.1,6.4,0.0,3.4,0.7,2.5,1.3,2.2
6Z,6Z,5Pm,5Pm,4T,4T,4T,4T;1,1,2,0,2,3,1,0;0.7,4.1,1.2,4.4,0.0,2.5,3.2,6.6
6Z,6Z,5Pm,5Pm,4T,4T,4T,4O;1,0,2,0,2,3,1,0;4.1,6.4,1.2,3.4,0.0,0.7,3.2,2.5
6Z,6Z,5Pm,5Pm,4T,4T,4O,4O;0,0,2,0,3,1,0,0;0.0,6.4,2.2,3.4,0.7,5.0,2.5,4.1
6Z,6D,6A,4T,4T,4T,4O,4O;1,0,1,2,3,0,0,0;0.7,3.2,5.0,0.0,2.5,6.6,1.2,5.4
6Z,6D,5Y,5P,4T,4T,4L,4O;1,1,2,1,2,3,2,0;4.1,3.4,2.2,6.5,0.0,0.7,1.2,2.5
6Z,6D,5N,5P,4T,4T,4Lm,4O;1,1,2,1,2,3,1,0;4.1,3.4,2.3,6.5,0.0,0.7,1.2,2.5
6Z,6D,5L,5P,4T,4T,4O,4I;1,1,2,1,2,3,0,1;4.1,3.4,1.2,6.5,0.0,0.7,2.5,2.2
6Z,6D,5I,5P,4T,4T,4O,4I;1,1,1,1,2,3,0,1;4.1,3.4,1.2,6.5,0.0,0.7,2.5,1.3
6Z,6D,5P,5P,4T,4T,4T,4O;1,1,3,1,3,3,1,0;4.1,3.4,0.0,6.5,0.7,1.3,3.2,2.5
6Z,6D,5P,5P,4T,4T,4Z,4O;1,1,2,1,2,3,1,0;4.1,3.4,1.2,6.5,0.0,0.7,3.3,2.5
6Z,6D,5P,5P,4T,4T,4L,4O;0,1,2,1,3,3,2,0;0.0,3.4,5.0,6.5,0.7,3.2,2.2,2.5
6Z,6D,5P,5P,4T,4T,4O,4O;1,1,2,1,2,3,0,0;4.1,3.4,3.2,6.5,0.0,0.7,1.2,2.5
6Z,6D,5P,5P,4T,4Z,4Z,4O;1,1,3,1,3,1,1,0;4.1,3.4,0.0,6.5,0.7,1.3,3.3,2.5
6Z,6D,5P,5P,4T,4O,4I,4I;1,1,3,1,3,0,1,1;4.1,3.4,0.0,6.5,0.7,2.5,1.3,2.2
6Z,6D,5P,5Pm,4T,4T,4T,4O;1,1,1,2,2,3,1,0;4.1,3.4,6.5,1.2,0.0,0.7,3.2,2.5
6Z,6D,5P,5Pm,4T,4T,4O,4O;0,3,3,0,3,1,0,0;6.4,1.3,0.0,3.4,0.7,5.0,2.5,4.1
6Z,6A,6A,6A,5T,5Lm,4Lm;0,2,3,1,2,3,3;6.4,0.0,0.7,5.0,3.4,4.1,1.3
6Z,6A,6A,6A,5T,5Zm,4I;0,2,3,1,0,1,2;6.4,0.0,0.7,5.0,1.3,3.5,4.1
6Z,6A,6A,6A,5Ym,5Zm,4L;0,2,3,1,3,1,0;6.4,0.0,0.7,5.0,3.2,3.5,1.3
6Z,6A,6A,6A,5Nm,5Zm,4T;0,3,1,0,0,1,2;0.0,0.7,5.0,5.5,3.3,2.2,3.4
6Z,6A,6A,6A,5L,5Zm,4Lm;0,2,3,1,3,1,3;6.4,0.0,0.7,5.0,3.4,3.5,1.3
6Z,6A,6A,6O,5T,5Lm,4T;0,3,1,0,2,3,2;6.4,0.7,5.0,1.2,3.4,4.1,0.0
6Z,6A,6A,6O,5L,5Zm,4T;0,3,1,0,3,1,2;6.4,0.7,5.0,1.2,3.4,3.5,0.0
6Z,6A,6A,5Fm,5Ym,5Zm,5P;0,3,1,3,1,1,1;0.0,0.7,5.0,4.3,3.3,2.2,6.5
6Z,6A,6A,5T,5Y,5Zm,5P;0,2,3,0,3,1,2;6.4,0.0,0.7,1.3,4.1,3.5,5.0
6Z,6A,6A,5T,5Ym,5Lm,5P;0,3,0,2,2,1,2;0.0,0.7,5.5,4.3,2.2,2.3,5.0
6Z,6A,6A,5T,5Nm,5Zm,5P;0,3,1,2,0,1,1;0.0,0.7,5.0,3.4,3.3,2.2,6.5
6Z,6A,6A,5T,5Lm,5P,5P;0,3,1,0,1,2,1;0.0,0.7,5.0,2.2,2.3,4.4,6.5
6Z,6A,6A,5X,5Nm,5Zm,5P;0,1,0,0,0,1,0;0.0,5.0,5.5,2.5,3.3,2.2,0.7
6Z,6A,6A,5L,5Zm,5P,5P;0,3,1,1,1,2,1;0.0,0.7,5.0,3.3,2.2,4.4,6.5
6Z,6A,6A,4T,4T,4Z,4Zm,4O;0,3,1,2,2,0,0,0;6.4,0.7,5.0,0.0,3.4,4.3,3.2,1.2
6Z,6A,6A,4T,4T,4Z,4L,4Lm;0,3,1,2,2,0,2,3;6.4,0.7,5.0,0.0,3.4,4.3,1.2,2.2
6Z,6A,6A,4T,4T,4Z,4Lm,4O;0,2,3,2,1,0,3,0;6.4,0.0,0.7,3.4,5.0,4.3,1.3,4.1
6Z,6A,6A,4T,4T,4Zm,4L,4O;1,1,0,2,3,0,2,0;0.7,5.0,5.5,0.0,2.5,3.2,4.3,1.2
6Z,6A,6A,4T,4T,4Zm,4Lm,4O;0,3,1,2,3,0,1,0;6.4,0.7,5.0,0.0,3.4,3.2,3.5,1.2
6Z,6A,6A,4T,4T,4Zm,4O,4O;1,3,1,2,0,0,0,0;0.7,2.5,5.0,0.0,6.6,3.2,1.2,5.4
6Z,6A,6A,4T,4T,4L,4L,4Lm;1,1,0,2,3,2,2,3;0.7,5.0,5.5,0.0,2.5,1.2,4.3,2.2
6Z,6A,6A,4T,4T,4L,4L,4I;1,3,0,2,2,2,2,1;4.1,0.7,5.5,0.0,3.4,1.2,4.3,2.2
6Z,6A,6A,4T,4T,4L,4Lm,4Lm;0,3,1,2,3,2,3,1;6.4,0.7,5.0,0.0,3.4,1.2,2.2,3.5
6Z,6A,6A,4T,4T,4L,4Lm,4O;1,3,0,2,2,2,1,0;4.1,0.7,5.5,0.0,3.4,4.3,3.2,1.2
6Z,6A,6A,4T,4T,4L,4O,4O;0,3,0,2,1,2,0,0;0.0,0.7,5.5,3.4,5.0,4.3,2.2,4.1
6Z,6A,6A,4T,4T,4Lm,4Lm,4O;0,1,0,3,1,3,1,0;0.0,5.0,5.5,0.7,2.3,2.2,4.4,2.5
6Z,6A,6A,4T,4T,4Lm,4O,4O;1,1,0,2,3,1,0,0;4.1,3.2,5.5,0.0,0.7,4.4,1.2,2.5
6Z,6A,6A,4T,4T,4Lm,4O,4I;1,3,0,2,1,1,0,2;4.1,0.7,5.5,0.0,3.2,4.4,1.2,3.3
6Z,6A,6A,4T,4T,4O,4O,4I;0,3,1,2,0,0,0,2;6.4,0.7,5.0,0.0,3.2,1.2,4.4,3.3
6Z,6A,6O,4T,4T,4T,4Z,4O;0,3,0,2,2,1,0,0;6.4,0.7,1.2,0.0,3.4,5.0,4.3,4.1
6Z,6A,6O,4T,4T,4T,4L,4O;1,3,0,2,2,0,1,0;4.1,0.7,1.2,0.0,3.4,6.6,4.2,5.4
6Z,6A,6O,4T,4T,4T,4Lm,4O;0,3,0,2,3,1,1,0;6.4,0.7,1.2,0.0,3.4,5.0,3.5,4.1
6Z,6A,6O,4T,4T,4T,4O,4O;1,1,0,2,3,0,0,0;4.1,3.2,4.4,0.0,0.7,6.6,1.2,2.5
6Z,6A,6O,4T,4T,4T,4O,4I;1,1,0,2,3,0,0,2;0.7,5.0,1.2,0.0,2.5,6.6,5.4,4.1
6Z,6A,5Fm,5P,4T,4T,4T,4O;1,3,2,2,2,2,0,0;4.1,0.7,3.3,1.2,0.0,3.4,6.6,5.4
6Z,6A,5Fm,5P,4T,4T,4Z,4O;1,1,0,1,2,0,1,0;0.7,5.0,2.5,6.5,0.0,3.2,4.5,1.2
6Z,6A,5Fm,5P,4T,4T,4Zm,4O;0,1,1,2,2,3,0,0;6.4,5.0,3.4,2.5,0.0,0.7,3.2,1.2
6Z,6A,5Fm,5P,4T,4T,4L,4Lm;0,1,1,2,2,3,2,3;6.4,5.0,3.4,2.5,0.0,0.7,1.2,2.2
6Z,6A,5Fm,5P,4T,4T,4L,4I;1,3,3,1,2,2,2,1;4.1,0.7,4.3,6.5,0.0,3.4,1.2,2.2
6Z,6A,5Fm,5P,4T,4T,4Lm,4O;1,3,3,1,2,2,1,0;4.1,0.7,4.3,6.5,0.0,3.4,3.2,1.2
6Z,6A,5Fm,5P,4T,4T,4O,4O;0,3,3,1,2,1,0,0;0.0,0.7,4.3,6.5,3.4,5.0,2.2,4.1
6Z,6A,5F,5P,4T,4T,4Z,4O;0,3,1,2,2,2,0,0;6.4,0.7,3.2,5.0,0.0,3.4,4.3,1.2
6Z,6A,5F,5P,4T,4T,4L,4O;1,0,1,2,2,3,2,0;0.7,5.5,3.2,5.0,0.0,2.5,4.3,1.2
6Z,6A,5F,5P,4T,4T,4Lm,4O;0,3,1,2,2,3,1,0;6.4,0.7,3.2,5.0,0.0,3.4,3.5,1.2
6Z,6A,5F,5P,4T,4T,4O,4O;1,3,1,2,2,0,0,0;0.7,2.5,3.2,5.0,0.0,6.6,1.2,5.4
6Z,6A,5T,5Y,4T,4T,4L,4L;1,3,2,2,2,0,2,0;4.1,0.7,3.4,2.2,0.0,6.6,1.2,4.4
6Z,6A,5T,5Ym,4T,4T,4O,4O;1,1,3,3,2,0,0,0;0.7,5.0,2.5,3.2,0.0,6.6,1.2,5.4
6Z,6A,5T,5N,4T,4T,4L,4Lm;1,3,2,2,2,0,0,1;4.1,0.7,3.4,2.3,0.0,6.6,4.4,1.2
6Z,6A,5T,5Nm,4T,4T,4Lm,4O;0,3,2,2,2,1,1,0;6.4,0.7,3.4,2.3,0.0,5.0,1.2,4.1
6Z,6A,5T,5W,4T,4T,4O,4O;0,3,2,1,2,1,0,0;6.4,0.7,3.4,3.2,0.0,5.0,1.2,4.1
6Z,6A,5T,5L,4T,4T,4L,4I;1,3,2,2,2,0,0,1;4.1,0.7,3.4,1.2,0.0,6.6,4.4,2.2
6Z,6A,5T,5L,4T,4T,4O,4O;1,0,2,3,2,1,0,0;0.7,5.5,4.3,2.5,0.0,5.0,1.2,4.1
6Z,6A,5T,5V,4T,4T,4O,4O;1,0,2,1,2,3,0,0;4.1,5.5,4.3,3.2,0.0,0.7,1.2,2.5
6Z,6A,5T,5Z,4T,4T,4L,4I;1,1,0,1,2,0,0,1;0.7,5.0,2.2,1.2,0.0,6.6,4.4,2.5
6Z,6A,5T,5Z,4T,4T,4Lm,4O;1,1,0,1,2,0,3,0;0.7,5.0,2.2,1.2,0.0,6.6,2.5,5.4
6Z,6A,5T,5Z,4T,4T,4O,4O;0,1,0,1,2,3,0,0;6.4,5.0,2.2,1.2,0.0,0.7,2.5,4.4
6Z,6A,5T,5Z,4T,4T,4O,4I;1,0,2,1,2,3,0,1;4.1,5.5,4.3,1.2,0.0,0.7,2.5,2.2
6Z,6A,5T,5C,4T,4T,4Lm,4O;1,0,2,2,2,1,1,0;0.7,5.5,4.3,2.3,0.0,5.0,1.2,4.1
6Z,6A,5T,5I,4T,4T,4L,4O;1,0,2,1,2,3,0,0;4.1,5.5,4.3,1.2,0.0,0.7,1.3,2.5
6Z,6A,5T,5I,4T,4T,4L,4I;1,3,2,1,2,0,0,1;4.1,0.7,3.4,1.2,0.0,6.6,4.4,1.3
6Z,6A,5T,5P,4T,4T,4T,4L;1,1,0,1,2,3,1,2;0.7,5.0,2.2,6.5,0.0,2.5,4.4,1.2
6Z,6A,5T,5P,4T,4T,4T,4O;1,1,3,1,2,0,1,0;0.7,5.0,2.5,6.5,0.0,3.2,4.4,1.2
6Z,6A,5T,5P,4T,4T,4Z,4L;1,1,0,0,2,0,1,2;0.7,5.0,2.2,4.5,0.0,6.6,2.5,1.2
6Z,6A,5T,5P,4T,4T,4Z,4O;0,0,2,2,3,3,0,0;0.0,5.5,4.3,5.0,0.7,3.2,2.2,2.5
6Z,6A,5T,5P,4T,4T,4Zm,4O;0,3,2,2,2,3,1,0;6.4,0.7,3.4,5.0,0.0,3.2,3.3,1.2
6Z,6A,5T,5P,4T,4T,4L,4L;0,1,0,2,2,3,2,0;6.4,5.0,2.2,2.5,0.0,0.7,1.2,3.4
6Z,6A,5T,5P,4T,4T,4L,4O;1,0,3,2,2,3,2,0;0.7,5.5,2.5,5.0,0.0,3.2,4.3,1.2
6Z,6A,5T,5P,4T,4T,4L,4I;1,0,2,0,2,0,2,1;4.1,5.5,4.3,0.7,0.0,2.5,1.2,2.2
6Z,6A,5T,5P,4T,4T,4Lm,4O;1,0,2,0,2,0,1,0;4.1,5.5,4.3,0.7,0.0,2.5,3.2,1.2
6Z,6A,5T,5P,4T,4T,4O,4O;0,2,0,2,3,2,0,0;6.4,0.0,1.3,5.0,0.7,4.1,2.5,4.4
6Z,6A,5T,5P,4T,4T,4O,4I;1,3,1,0,2,0,0,2;4.1,0.7,3.2,4.5,0.0,6.6,1.2,3.3
6Z,6A,5T,5P,4T,4Z,4Z,4L;1,1,0,1,2,1,1,2;0.7,5.0,2.2,6.5,0.0,2.5,4.5,1.2
6Z,6A,5T,5P,4T,4Z,4Zm,4O;0,1,0,1,3,1,1,0;0.0,5.0,2.2,6.5,0.7,4.5,2.3,2.5
6Z,6A,5T,5P,4T,4Z,4L,4O;1,2,1,1,3,1,0,0;4.1,0.0,3.2,6.5,0.7,4.5,1.3,2.5
6Z,6A,5T,5P,4T,4Z,4O,4I;1,3,1,1,2,1,0,2;4.1,0.7,3.2,6.5,0.0,4.5,1.2,3.3
6Z,6A,5T,5P,4T,4L,4L,4I;1,3,2,1,2,2,2,1;4.1,0.7,3.4,6.5,0.0,1.2,4.3,2.2
6Z,6A,5T,5P,4T,4L,4Lm,4O;1,3,2,1,2,2,1,0;4.1,0.7,3.4,6.5,0.0,4.3,3.2,1.2
6Z,6A,5T,5P,4T,4L,4O,4O;0,1,0,3,3,0,0,0;6.4,5.0,2.2,0.0,0.7,1.3,2.5,4.4
6Z,6A,5T,5P,4T,4L,4O,4I;1,0,2,3,3,0,0,1;4.1,5.5,4.3,0.0,0.7,1.3,2.5,2.2
6Z,6A,5T,5P,4T,4L,4I,4I;1,1,0,1,2,2,1,1;0.7,5.0,2.2,6.5,0.0,1.2,2.5,3.4
6Z,6A,5T,5Pm,4T,4T,4T,4L;1,1,0,0,2,3,0,2;0.7,5.0,2.2,4.4,0.0,2.5,6.6,1.2
6Z,6A,5T,5Pm,4T,4T,4T,4O;1,3,1,2,2,2,0,0;4.1,0.7,3.2,1.2,0.0,3.4,6.6,5.4
6Z,6A,5T,5Pm,4T,4T,4L,4O;0,1,0,0,2,3,2,0;6.4,5.0,2.2,3.4,0.0,0.7,1.2,2.5
6Z,6A,5T,5Pm,4T,4T,4L,4I;1,0,2,3,2,3,2,1;4.1,5.5,4.3,2.5,0.0,0.7,1.2,2.2
6Z,6A,5T,5Pm,4T,4T,4Lm,4O;1,0,2,3,2,3,1,0;4.1,5.5,4.3,2.5,0.0,0.7,3.2,1.2
6Z,6A,5T,5Pm,4T,4T,4O,4O;0,2,0,1,3,1,0,0;6.4,0.0,1.3,4.1,0.7,5.0,2.5,4.4
6Z,6A,5X,5P,4T,4Z,4Zm,4O;0,1,0,0,2,0,0,0;6.4,5.0,2.5,0.7,0.0,4.3,3.2,1.2
6Z,6A,5X,5P,4T,4Z,4L,4Lm;0,1,0,0,2,0,2,3;6.4,5.0,2.5,0.7,0.0,4.3,1.2,2.2
6Z,6A,5X,5P,4T,4Z,4Lm,4O;0,0,0,2,3,0,1,0;0.0,5.5,3.2,5.0,0.7,2.2,4.4,2.5
6Z,6A,5X,5P,4T,4L,4L,4I;1,0,0,0,2,2,2,1;4.1,5.5,2.5,0.7,0.0,1.2,4.3,2.2
6Z,6A,5X,5P,4T,4L,4Lm,4O;1,0,0,0,2,2,1,0;4.1,5.5,2.5,0.7,0.0,4.3,3.2,1.2
6Z,6A,5X,5P,4T,4L,4O,4O;0,2,0,2,3,0,0,0;6.4,0.0,3.2,5.0,0.7,1.3,2.5,4.4
6Z,6A,5X,5P,4T,4O,4O,4I;0,3,0,2,2,0,0,2;6.4,0.7,3.2,5.0,0.0,1.2,4.4,3.3
6Z,6A,5Y,5Ym,4T,4T,4L,4O;1,0,2,0,2,3,2,0;4.1,5.5,2.2,3.4,0.0,0.7,1.2,2.5
6Z,6A,5Y,5Lm,4T,4T,4L,4I;1,1,0,0,2,0,0,1;0.7,5.0,2.5,1.2,0.0,6.6,4.4,1.3
6Z,6A,5Y,5Lm,4T,4T,4Lm,4O;1,1,2,0,2,0,3,0;0.7,5.0,1.3,1.2,0.0,6.6,2.5,5.4
6Z,6A,5Y,5Lm,4T,4T,4O,4O;0,1,2,0,2,3,0,0;6.4,5.0,1.3,1.2,0.0,0.7,2.5,4.4
6Z,6A,5Y,5L,4T,4T,4L,4Lm;1,1,0,2,2,0,0,3;0.7,5.0,2.5,1.2,0.0,6.6,4.4,2.2
6Z,6A,5Y,5V,4T,4T,4L,4Lm;1,1,0,3,2,0,0,1;0.7,5.0,2.5,2.3,0.0,6.6,4.4,1.2
6Z,6A,5Y,5Z,4T,4T,4Zm,4O;1,1,0,1,2,0,0,0;0.7,5.0,2.5,4.3,0.0,6.6,3.2,1.2
6Z,6A,5Y,5Z,4T,4T,4L,4Lm;1,3,2,1,2,0,0,1;4.1,0.7,2.2,1.2,0.0,6.6,4.4,3.5
6Z,6A,5Y,5Z,4T,4T,4Lm,4O;1,0,2,1,2,3,1,0;4.1,5.5,2.2,1.2,0.0,0.7,4.4,2.5
6Z,6A,5Y,5I,4T,4T,4Zm,4O;1,1,0,1,2,0,0,0;0.7,5.0,3.4,2.5,0.0,6.6,3.2,1.2
6Z,6A,5Y,5I,4T,4T,4L,4Lm;1,3,2,1,2,0,0,1;4.1,0.7,1.3,1.2,0.0,6.6,4.4,3.5
6Z,6A,5Y,5I,4T,4T,4Lm,4O;1,0,2,1,2,3,1,0;4.1,5.5,1.3,1.2,0.0,0.7,4.4,2.5
6Z,6A,5Y,5P,4T,4T,4T,4L;1,3,2,1,2,2,1,2;4.1,0.7,2.2,6.5,0.0,3.4,4.4,1.2
6Z,6A,5Y,5P,4T,4T,4T,4O;1,1,1,2,2,3,0,0;0.7,5.0,3.3,1.2,0.0,2.5,6.6,5.4
6Z,6A,5Y,5P,4T,4T,4Z,4O;1,3,3,1,2,1,1,0;4.1,0.7,3.3,6.5,0.0,3.2,4.5,1.2
6Z,6A,5Y,5P,4T,4T,4L,4L;1,1,0,2,2,0,3,0;0.7,5.0,2.5,1.2,0.0,6.6,3.3,4.4
6Z,6A,5Y,5P,4T,4T,4L,4Lm;1,0,2,0,2,0,2,1;4.1,5.5,2.2,0.7,0.0,2.5,1.2,4.4
6Z,6A,5Y,5P,4T,4T,4L,4I;1,0,0,2,2,3,2,1;4.1,5.5,3.4,2.5,0.0,0.7,1.2,2.2
6Z,6A,5Y,5P,4T,4T,4Lm,4O;1,0,0,2,2,3,1,0;4.1,5.5,3.4,2.5,0.0,0.7,3.2,1.2
6Z,6A,5Y,5P,4T,4T,4O,4O;0,1,1,0,2,0,0,0;6.4,5.0,2.5,0.7,0.0,3.2,1.2,4.4
6Z,6A,5Y,5P,4T,4Z,4L,4L;1,3,2,1,2,1,2,1;4.1,0.7,2.2,6.5,0.0,4.5,1.2,3.4
6Z,6A,5Y,5P,4T,4Zm,4L,4O;1,1,0,1,2,0,2,0;0.7,5.0,2.5,6.5,0.0,3.2,4.3,1.2
6Z,6A,5Y,5P,4T,4Zm,4O,4I;1,1,0,1,2,0,0,1;0.7,5.0,3.4,6.5,0.0,3.2,1.2,2.5
6Z,6A,5Y,5P,4T,4L,4L,4Lm;1,1,0,1,2,2,2,3;0.7,5.0,2.5,6.5,0.0,1.2,4.3,2.2
6Z,6A,5Y,5P,4T,4L,4Lm,4O;1,0,2,3,3,0,1,0;4.1,5.5,2.2,0.0,0.7,1.3,4.4,2.5
6Z,6A,5Y,5P,4T,4L,4Lm,4I;1,1,0,1,2,2,3,1;0.7,5.0,3.4,6.5,0.0,1.2,2.2,2.5
6Z,6A,5Y,5P,4T,4Lm,4Lm,4O;1,3,0,1,2,1,1,0;4.1,0.7,3.4,6.5,0.0,3.2,3.5,1.2
6Z,6A,5Y,5P,4T,4Lm,4O,4O;0,1,2,3,3,3,0,0;6.4,5.0,1.3,0.0,0.7,2.2,2.5,4.4
